idx,hypernym_score,negative_score
412,-2.375136137008667,-4.203590393066406
413,-3.5501677989959717,-4.342653751373291
414,-3.5501677989959717,-4.657333850860596
415,-3.5501677989959717,-4.327060699462891
416,-3.5501677989959717,-3.9121270179748535
417,-2.8699183464050293,-4.800667762756348
418,-2.8699183464050293,-4.3441243171691895
419,-2.8699183464050293,-4.878243923187256
420,-2.8699183464050293,-3.9121270179748535
421,-2.968792200088501,-4.6059417724609375
422,-2.968792200088501,-4.436769485473633
423,-2.968792200088501,-4.675826072692871
424,-2.968792200088501,-4.507406234741211
425,-3.3470399379730225,-4.276126861572266
426,-3.3470399379730225,-4.8580427169799805
427,-3.3470399379730225,-4.821108818054199
428,-3.3470399379730225,-4.576603889465332
429,-3.1818723678588867,-4.71577262878418
430,-3.1818723678588867,-4.7035417556762695
431,-3.1818723678588867,-4.436769485473633
432,-3.1818723678588867,-4.4145121574401855
433,-3.410661220550537,-4.859464645385742
434,-3.410661220550537,-4.656444549560547
435,-3.410661220550537,-4.5856451988220215
436,-3.410661220550537,-5.262052059173584
437,-2.8699238300323486,-4.443820476531982
438,-2.8699238300323486,-4.433178901672363
439,-2.8699238300323486,-4.61305570602417
440,-2.8699238300323486,-4.1129350662231445
441,-3.5281004905700684,-4.38698148727417
442,-3.5281004905700684,-4.722429275512695
443,-3.5281004905700684,-4.520665645599365
444,-3.5281004905700684,-4.830070495605469
445,-2.8781979084014893,-3.9249963760375977
446,-2.8781979084014893,-3.615344285964966
447,-2.8781979084014893,-4.110368728637695
448,-2.8781979084014893,-4.554615020751953
449,-3.3614633083343506,-4.480559349060059
450,-3.3614633083343506,-4.1083598136901855
451,-3.3614633083343506,-4.200443744659424
452,-3.3614633083343506,-4.416538238525391
453,-3.3889873027801514,-5.3888983726501465
454,-3.3889873027801514,-4.643892288208008
455,-3.3889873027801514,-4.858884811401367
456,-3.3889873027801514,-4.779726028442383
457,-3.040473461151123,-4.098873138427734
458,-3.040473461151123,-5.4929327964782715
459,-3.040473461151123,-5.307183742523193
460,-3.040473461151123,-5.327583312988281
461,-3.5394287109375,-4.225278854370117
462,-3.5394287109375,-4.963576793670654
463,-3.5394287109375,-3.8739089965820312
464,-3.5394287109375,-5.642030715942383
465,-2.662273406982422,-4.457776069641113
466,-2.662273406982422,-3.8563385009765625
467,-2.662273406982422,-4.404934883117676
468,-2.662273406982422,-4.287446975708008
469,-3.4352099895477295,-4.19883918762207
470,-3.4352099895477295,-4.389281272888184
471,-3.4352099895477295,-3.484931230545044
472,-3.4352099895477295,-3.708714723587036
473,-4.288859844207764,-4.841819763183594
474,-4.288859844207764,-4.739615440368652
475,-4.288859844207764,-4.15167236328125
476,-4.288859844207764,-4.883235454559326
477,-4.468062400817871,-5.002402305603027
478,-4.468062400817871,-5.179908752441406
479,-4.468062400817871,-4.443572521209717
480,-4.468062400817871,-4.776155948638916
481,-3.359367609024048,-4.883747577667236
482,-3.359367609024048,-4.402858734130859
483,-3.359367609024048,-4.416853904724121
484,-3.359367609024048,-4.414897918701172
485,-4.0360589027404785,-4.693197250366211
486,-4.0360589027404785,-3.7331011295318604
487,-4.0360589027404785,-4.147304534912109
488,-4.0360589027404785,-4.416853904724121
489,-3.7171924114227295,-4.982283592224121
490,-3.7171924114227295,-4.806535720825195
491,-3.7171924114227295,-4.852145195007324
492,-3.7171924114227295,-3.7974538803100586
493,-3.1291439533233643,-4.826812744140625
494,-3.1291439533233643,-4.657802581787109
495,-3.1291439533233643,-4.5376691818237305
496,-3.1291439533233643,-4.520572185516357
497,-3.9742980003356934,-4.500064373016357
498,-3.9742980003356934,-5.1749186515808105
499,-3.9742980003356934,-3.93930721282959
500,-3.9742980003356934,-4.9661970138549805
501,-3.719268321990967,-4.99569845199585
502,-3.719268321990967,-4.625461578369141
503,-3.719268321990967,-5.108762264251709
504,-3.719268321990967,-4.760569095611572
505,-3.3443727493286133,-4.506110191345215
506,-3.3443727493286133,-4.894076824188232
507,-3.3443727493286133,-4.582948684692383
508,-3.3443727493286133,-4.511979579925537
509,-3.653170585632324,-5.320155620574951
510,-3.653170585632324,-4.216029167175293
511,-3.653170585632324,-4.419719219207764
512,-3.653170585632324,-5.335647106170654
513,-3.216627597808838,-4.401334285736084
514,-3.216627597808838,-4.374617099761963
515,-3.216627597808838,-4.853379249572754
516,-3.216627597808838,-5.320155620574951
517,-3.317300319671631,-4.477524757385254
518,-3.317300319671631,-3.6371941566467285
519,-3.317300319671631,-3.465466260910034
520,-3.317300319671631,-3.9405906200408936
521,-3.4879512786865234,-4.220175743103027
522,-3.4879512786865234,-3.465466260910034
523,-3.4879512786865234,-4.1768107414245605
524,-3.4879512786865234,-4.477524757385254
525,-3.615373134613037,-4.927426338195801
526,-3.615373134613037,-5.557435512542725
527,-3.615373134613037,-5.266533851623535
528,-3.615373134613037,-5.212457180023193
529,-4.700955390930176,-5.640121936798096
530,-4.700955390930176,-5.468232154846191
531,-4.700955390930176,-4.9319963455200195
532,-4.700955390930176,-5.527541160583496
533,-3.7413625717163086,-4.419683456420898
534,-3.7413625717163086,-4.601720333099365
535,-3.7413625717163086,-4.237525939941406
536,-3.7413625717163086,-4.233792304992676
537,-3.3511338233947754,-3.955331802368164
538,-3.3511338233947754,-4.532903671264648
539,-3.3511338233947754,-4.161864757537842
540,-3.3511338233947754,-4.228726387023926
541,-3.308234691619873,-4.905241966247559
542,-3.308234691619873,-4.382821559906006
543,-3.308234691619873,-4.414691925048828
544,-3.308234691619873,-3.955331802368164
545,-3.220196485519409,-4.441348552703857
546,-3.220196485519409,-3.7052536010742188
547,-3.220196485519409,-4.338560104370117
548,-3.220196485519409,-3.9745044708251953
549,-3.5397603511810303,-3.9745044708251953
550,-3.5397603511810303,-4.441348552703857
551,-3.5397603511810303,-4.010122299194336
552,-3.5397603511810303,-3.482870578765869
553,-3.0088486671447754,-4.024228096008301
554,-3.0088486671447754,-3.759782075881958
555,-3.0088486671447754,-4.436485290527344
556,-3.0088486671447754,-4.66231632232666
557,-2.8589470386505127,-5.0773725509643555
558,-2.8589470386505127,-4.480440616607666
559,-2.8589470386505127,-4.883272171020508
